text,start,stop
"nordrhein westfalen die erlauben dass
man mit maske diese prüfung machen kann",00:45:25.030,00:45:32.340
"sind jetzt erstmal davon abgekommen aber
der fahrschule unterricht statt kann",00:45:32.340,00:45:37.330
"stattfinden die theorieprüfung kann
stattfinden und dann ist es bei den pkws",00:45:37.330,00:45:43.030
"so eine frage so da auch kaum den den
einbau jetzt da extra von technik das",00:45:43.030,00:45:51.040
"muss man sich jetzt auch noch mal in dem
zusammenhang anschauen ob man nicht doch",00:45:51.040,00:45:54.220
"zu der regelung kommt dass man mit
masken diese prüfung oder diesem fach",00:45:54.220,00:45:57.190
"unterrichten ich war ja schon sagen
machen kann darüber dass man erst mal",00:45:57.190,00:46:00.370
"davon abgekommen
wenn sie sagen dass hatten überlegt dass",00:46:00.370,00:46:02.590
"ein zu finden weil es in der stvo nicht
erlaubt ist",00:46:02.590,00:46:06.490
"mit maske zu fahren weil es denjenigen
der gerade eine fahrschule macht",00:46:06.490,00:46:10.600
"natürlich noch einmal zusätzlich stresst
und und auch ablenkt auf der anderen",00:46:10.600,00:46:15.940
"seite wenn der zeitraum jetzt länger
anhält muss man auch zu so einer",00:46:15.940,00:46:20.470
"regelung kommen
ja es geht noch mal um die alten und",00:46:20.470,00:46:24.250
"pflegeheime wann dürfen die menschen
dort wieder besuch bekommen ja das ist",00:46:24.250,00:46:29.080
"natürlich diese absolute risikogruppe
und dann",00:46:29.080,00:46:31.790
"dort hat man ja gesehen immer dann wenn
in diesem pflegeheimen eine eine krone",00:46:31.790,00:46:37.940
"erkrankung ausgebrochen ist kam es zu
wirklich schweren verläufen mit auch",00:46:37.940,00:46:43.460
"vielen todesfolgen und wie ist es so
gewesen dass die bewohner der auslöser",00:46:43.460,00:46:52.220
"waren sondern es waren immer personen
die von außen gekommen sind auch heute",00:46:52.220,00:46:55.370
"die beschäftigten die diese krankheit
mit rein getragen haben deswegen",00:46:55.370,00:47:01.000
"brauchen wir in diesem bereich wenn wir
über gehende konzept reden eben wirklich",00:47:01.000,00:47:08.080
"masken oder die möglichkeit dass man es
sich trennen kann das sind natürlich",00:47:08.080,00:47:16.700
"alles keine schönen dinge auf der
anderen seite das was wir mit unseren",00:47:16.700,00:47:23.360
"eigenen verwandten machen hat am ende
eine auswirkung auf alle anderen die in",00:47:23.360,00:47:28.310
"diesem heim wohnen und deswegen ist das
nicht so einfach zu entscheiden weil sie",00:47:28.310,00:47:33.740
"mag sein dass mein verwandter und wir
unmittelbar der meinung sind ja der",00:47:33.740,00:47:39.860
"besuch soll stattfinden
aber wenn wir damit die krankheit in",00:47:39.860,00:47:44.660
"diesen sensiblen bereich tragen sind
alle anderen mitbetroffen schwierige",00:47:44.660,00:47:50.870
"entscheidung
gerade weil wir eben da auch gesehen",00:47:50.870,00:47:54.620
"haben immer dann wenn so eine krankheit
ausgebrochen ist hat sie immer mit",00:47:54.620,00:47:58.570
"todesfolgen geendet allerdings ist es ja
auch für die alten menschen gerade",00:47:58.570,00:48:03.110
"schwierig wenn sie eine isolations
situation leben müssen",00:48:03.110,00:48:06.370
"bedenken sie dass auch mit bei so einer
entscheidung viel darüber gesprochen man",00:48:06.370,00:48:10.190
"muss auch viel beraten
mit einem gehörigen gesprochen haben",00:48:10.190,00:48:14.570
"natürlich auch selbst
verwandte die das mit betrifft aber wohl",00:48:14.570,00:48:21.330
"in niesky wie jetzt gerade in rodewisch
überall haben wir dann irgendwie gelernt",00:48:21.330,00:48:26.280
"dass das gerade gerade das sensibel da
kommen noch mal zu den bildungsträgern",00:48:26.280,00:48:31.260
"eine spätere wissen wann dürfen
sprachkurse wieder starten",00:48:31.260,00:48:35.960
"das sind werde weil das organisieren im
rahmen das dass der weitere",00:48:35.960,00:48:40.830
"beschuldigung auch dort zu sagen mit
definierten abstand zwischen mitte gene",00:48:40.830,00:48:46.410
"konzept kann es dann in absehbarer zeit
auch wieder beginnen die frage zum",00:48:46.410,00:48:52.050
"bildungsträger als bildungsträger sind
wir auch auf die durchführung von",00:48:52.050,00:48:56.700
"maßnahmen angewiesen platz ist
ausreichend vorhanden um unsere",00:48:56.700,00:49:00.360
"sprachkurse durchzuführen ein konzept
zur hygiene auch wann dürfen unsere",00:49:00.360,00:49:04.110
"dozenten die vor allem auf honorarbasis
arbeiten und seit wochen ohne einkommen",00:49:04.110,00:49:07.770
"sind wieder arbeiten
ich würde es gerne in aussicht stellen",00:49:07.770,00:49:11.880
"genau für diese zeit werden die in der
schulbetrieb jetzt wieder startet soll",00:49:11.880,00:49:17.190
"es auch in diesem bereich weiter gehen
wir haben noch eine frage zur",00:49:17.190,00:49:21.420
"kindertagespflege die ja eigentlich
heute wieder öffnen sollte aber",00:49:21.420,00:49:25.050
"scheinbar nicht überall kathrin fragt
wann öffnet die kindertagespflege wieder",00:49:25.050,00:49:29.400
"für alle
man hört dass manche kindertagespflege",00:49:29.400,00:49:32.340
"für alle am vierten fünften öffnen
unsere aber nicht ja ich habe auch",00:49:32.340,00:49:37.050
"gelesen der leipziger volkszeitung meine
ich dass das für die eine den anderen zu",00:49:37.050,00:49:44.880
"schnell gegangen ist das ist nicht so
gut wäre besser gewesen auch da eine",00:49:44.880,00:49:49.770
"richtige kommunikation alle wissen
bescheid alle haben die möglichkeit sich",00:49:49.770,00:49:54.720
"darauf vorzubereiten
das müssen wir in zukunft besser machen",00:49:54.720,00:49:58.890
"in der tat die der betrieb von
kindertagespflege den wir ja untersagt",00:49:58.890,00:50:05.220
"hatten aus sorge dass da zu viele
erkrankungen möglicherweise entstehen",00:50:05.220,00:50:10.560
"könnten ist seit heute wieder möglich
und es liegt jetzt an den frauen und",00:50:10.560,00:50:15.510
"männern die diese kindertagespflege
betreiben",00:50:15.510,00:50:18.730
"ihre einrichtung zu öffnen und können
damit stoppen",00:50:18.730,00:50:22.420
"also die entscheidung kann vor ort
getroffen werden sozusagen die kosten",00:50:22.420,00:50:28.180
"für die kitas wurden ja jetzt den eltern
erlassen",00:50:28.180,00:50:30.640
"in der zeit in der das nicht möglich war
werden die kosten auch bei privaten",00:50:30.640,00:50:34.840
"kitas erlassen will jemand wissen
wir haben eine regelung getroffen dass",00:50:34.840,00:50:40.270
"die alle kommunalen zugelassenen
kindergärten das heißt die in den",00:50:40.270,00:50:45.730
"bedarfsplan drin sind das kann also auch
ein kindergarten das drk der awo oder",00:50:45.730,00:50:49.540
"eines privaten träger sein
bis 25 die kindergärten die kinder keine",00:50:49.540,00:50:56.730
"kindergarten beiträge bezahlen müssen
die nicht in den kindergarten gehen",00:50:56.730,00:51:00.280
"können weil wir keinen platz haben ja
nicole beutler fragt noch mal steht",00:51:00.280,00:51:06.040
"schon einen stufenplan zur kompletten
kita öffnungen nein aber wir haben ihnen",00:51:06.040,00:51:10.869
"hoffentlich in den nächsten tagen ok und
nochmal zur gastronomie mit ii fragt wie",00:51:10.869,00:51:17.890
"sieht es aus mit der gastronomie eine
redet vom 15",00:51:17.890,00:51:21.310
"der andere vom 21 und wieder der antrag
vom 25 können sie da etwas klarheit",00:51:21.310,00:51:25.840
"schaffen
ich war der mit dem 25 der martin dulig",00:51:25.840,00:51:29.800
"der mit dem 15 21 weiß ich jetzt nicht
naja wir alle sind getrieben von der von",00:51:29.800,00:51:40.480
"dem wunsch möglichst viel und möglichst
zügig zu ermöglichen",00:51:40.480,00:51:47.190
"dagegen steht so ein bisschen das
prinzip vorsicht",00:51:47.190,00:51:50.980
"ich habe ja gerade gesagt da sind jetzt
14 tage ist es her dass wir doch viele",00:51:50.980,00:51:55.480
"dinge wieder möglich gemacht haben jetzt
mit dem vierten mal kommt ein weiterer",00:51:55.480,00:51:59.200
"großer schwung wir sehen das auch in den
innenstädten das sind viel mehr menschen",00:51:59.200,00:52:04.540
"unterwegs es gibt mehr kontakte
untereinander und das ist ja auch gut so",00:52:04.540,00:52:09.420
"solange die zahlen niedrig bleiben ist
auch alles in ordnung",00:52:09.420,00:52:14.400
"das gebot der vorsicht sagt natürlich
wollen wir nicht mal erst mal sehen wie",00:52:14.400,00:52:20.140
"die sich auch die nächsten schritte
bringen dagegen steht auch der",00:52:20.140,00:52:25.720
"ökonomische druck und wir werden jetzt
in den nächsten tagen nicht nur mit den",00:52:25.720,00:52:32.050
"anderen ministerpräsidenten und der
bundesregierung sondern auch mit den",00:52:32.050,00:52:35.650
"kammern ihk handwerkskammer mit teer
oder mit vielen auch gastronomen",00:52:35.650,00:52:40.660
"sprechen wie sind die konzepte was habt
ihr euch überlegt und wann ist der",00:52:40.660,00:52:46.390
"richtige zeitpunkt zu beginnen und wenn
es eher möglich ist dass der 25 glaube",00:52:46.390,00:52:52.630
"ich werden sich alle darüber freuen
ich bestehe da gar nicht dogmatisch",00:52:52.630,00:52:57.370
"darauf für mich war dieses dieses datum
was ich ganz bewusst genannt habe für",00:52:57.370,00:53:02.470
"als signal zu verstehen das ist ein
zeitraum den wir sehen können",00:53:02.470,00:53:08.010
"auf dem man sich auch einrichten kann
wir reden nicht über juni sondern es ist",00:53:08.010,00:53:12.970
"noch im mai und wenn es er ist glaube
ich umso besser aber auch das wird dann",00:53:12.970,00:53:20.260
"vernünftig organisiert nicht von heute
auf morgen sondern mit einem",00:53:20.260,00:53:24.520
"vernünftigen vorlauf so dass sich alle
darauf einstellen können",00:53:24.520,00:53:27.420
"ja die gastronomie ist ein ort wo man
sich trifft ein anderer ist im sommer",00:53:27.420,00:53:31.810
"die schwimmbäder
wann werden die öffnen janet kurz",00:53:31.810,00:53:35.770
"gewissen schwimmbäder ist auch aus
meiner sicht ein punkt über den wir vor",00:53:35.770,00:53:42.100
"einigen wochen vielleicht überhaupt
nicht nachgedacht haben geht das denn",00:53:42.100,00:53:45.850
"überhaupt man sich diese übervollen
schwimmbäder schwimmbad würde ich sagen",00:53:45.850,00:53:50.530
"so wie auch im sportbereich
wir brauchen eine steuerung wie viele",00:53:50.530,00:53:55.390
"personen dürfen da sein es muss eine
vernünftige vereinzelung geben sowohl",00:53:55.390,00:54:00.070
"bei den liegewiesen als auch diejenigen
die im wasser sind oder die geräte",00:54:00.070,00:54:04.060
"benutzen und dann können wir auch über
schwimmbäder sprechen",00:54:04.060,00:54:07.720
"das werden wir jetzt auch eine nächste
zeit machen auch dass da klarheit ist ja",00:54:07.720,00:54:12.340
"unsere zeit geht langsam zu ende ich
denke wir können noch vielleicht zwei",00:54:12.340,00:54:15.370
"fragen dran nehmen
ja susann müller will wissen wann gibt",00:54:15.370,00:54:20.480
"es endlich notbetreuung für alle
alleinerziehenden",00:54:20.480,00:54:24.609
"naja die zahl der alleinerziehenden ist
sehr groß ist sind 100.000 kinder",00:54:24.609,00:54:30.680
"deswegen haben wir jetzt erst einmal
davon abstand genommen das als kriterium",00:54:30.680,00:54:35.119
"zu nehmen
wir haben gesagt all jene die jetzt",00:54:35.119,00:54:39.309
"arbeiten gehen müssen die auch jetzt
wieder im einzelhandel tätig sind",00:54:39.309,00:54:45.250
"das ist ja immer bei wenn es nicht
alleinerziehende sind der andere partner",00:54:45.250,00:54:50.780
"was macht er beruflich wenn einer diese
gruppe der kritischen infrastruktur",00:54:50.780,00:54:55.849
"gehört war der besuch in der not
betreuung möglich",00:54:55.849,00:54:59.119
"jetzt ist kritische infrastruktur war am
anfang diejenigen die im pflegeheim",00:54:59.119,00:55:03.770
"arbeiten die bei der polizei sieht bei
der feuerwehr sind wir haben das sehr",00:55:03.770,00:55:07.520
"weit ausgedehnt wir haben auch einen
artikel gelesen endlich bin ich auch",00:55:07.520,00:55:11.809
"kritische infrastruktur also man merkt
schon auch da passen die begriffe nicht",00:55:11.809,00:55:15.559
"mehr zusammen ich glaube auch nicht mehr
dass wir über notbetreuung im",00:55:15.559,00:55:18.950
"eigentlichen sinn bei über 20 prozent
sprechen können wir werden in den",00:55:18.950,00:55:23.450
"nächsten tagen da einen klaren fahrplan
vorlegen für alle und dann ist",00:55:23.450,00:55:29.599
"hoffentlich auch dieses thema mit
geklärt ja vielleicht zum abschluss sie",00:55:29.599,00:55:33.710
"sind vorher schon mal auf das thema
impfpflicht gekommen die frage kam auch",00:55:33.710,00:55:36.650
"noch mal im live stream
jana hinkel will wissen welche",00:55:36.650,00:55:39.380
"beruhigenden worte finden sie zu
impfpflicht dass es in deutschland",00:55:39.380,00:55:44.359
"keinen zwang zum impfen geben wird und
das ist hoffentlich so ist dass wir bald",00:55:44.359,00:55:50.119
"einen impfstoff haben und dann ist es so
ich gehöre zu einer gruppe von menschen",00:55:50.119,00:55:56.359
"die sich über technischen fortschritt
über medizinischen fortschritt freut ich",00:55:56.359,00:56:01.789
"bin jemand der den institutionen
vertraut ich habe als",00:56:01.789,00:56:06.730
"wissenschaftspolitiker gelernt dass es
für jede these die man sich überlegt",00:56:06.730,00:56:11.799
"mindestens einen gibt der sie vertritt
und deswegen braucht man eine",00:56:11.799,00:56:17.420
"mehrheitsmeinung eine wissenschaftliche
eine medizinische mehrheitsmeinung die",00:56:17.420,00:56:22.430
"wohl begründet ist dafür haben wir in
unserem land und haben wir",00:56:22.430,00:56:26.730
"europa institutionen geschaffen und wenn
dieser meinung sind diese impfstoffe ist",00:56:26.730,00:56:31.500
"sicher würde ich ihn verwenden aber es
wird nie so sein dass man jemanden",00:56:31.500,00:56:36.510
"zwingt ihn zu verwenden und ich will das
auch noch mal betonen weil das ja in den",00:56:36.510,00:56:40.800
"letzten stunden und tagen auch ein
großes thema war im internet auch jemand",00:56:40.800,00:56:45.119
"der diesen impfstoff nicht verwendet dem
werden nicht die grundrechte genommen",00:56:45.119,00:56:49.140
"das ist eine absurde und bösartige
behauptung wenn jeder von uns ein stück",00:56:49.140,00:56:53.940
"weit zurück denkt was er in deutschland
schon erlebt hat wenn man feststellen es",00:56:53.940,00:56:57.359
"ist auch bei jeder vorstellung lassen
sie uns auch bei dieser frage aber diese",00:56:57.359,00:57:02.940
"bei dieser vielzahl von gerüchten die im
internet verbreitet werden",00:57:02.940,00:57:07.590
"die ja immer sehr authentisch und seriös
daher kommt das sitzt jemand da der mit",00:57:07.590,00:57:15.030
"ruhiger stimme etwas erklärt der
dokumente zeigt die irgendwie einen",00:57:15.030,00:57:19.500
"amtlichen stempel der bundesregierung
oder des freistaates haben lassen sie",00:57:19.500,00:57:24.510
"uns immer unserem gesunden
menschenverstand vertrauen nutzen wir",00:57:24.510,00:57:28.320
"die möglichkeit abgeordnete
bürgermeister auch den freistaat in",00:57:28.320,00:57:32.430
"verschiedenen formen anzusprechen
da gibt es die seriösen informationen",00:57:32.430,00:57:37.140
"und meinungen und vielleicht auch noch
mal eine lanze für den öffentlich",00:57:37.140,00:57:44.040
"rechtlichen rundfunk oder auch für den
privaten rundfunk für zeitungen",00:57:44.040,00:57:48.170
"all das was dort gedruckt ist was dort
berichtet wird ist bestimmt nicht immer",00:57:48.170,00:57:56.310
"zu 100 prozent genau richtig aber es ist
immer immer wichtiger und immer seriöser",00:57:56.310,00:58:04.790
"als das was die sozialen netzwerke
liefern weil hinter diesen medien immer",00:58:04.790,00:58:10.950
"eine redaktionskonferenz steht und wenn
er in dem einen tag die sache mal",00:58:10.950,00:58:14.970
"irgendwie ein bisschen daneben gegangen
ist kann man sicher sein dass am selben",00:58:14.970,00:58:19.650
"tag viele menschen darüber gestritten
haben und gesprochen haben und ist dann",00:58:19.650,00:58:24.119
"für die nächsten tage auch anders
gemacht wird dort gibt es die richtigen",00:58:24.119,00:58:27.450
"informationen und für mich meine
erfahrung auch als ministerpräsident",00:58:27.450,00:58:32.060
"wenn 16 bundesländer zusammen sitzen
und sich gedanken machen wie geht das",00:58:32.060,00:58:37.049
"mit dem kindergarten wie geht das mit
der schule wie machen wir das mit den",00:58:37.049,00:58:40.470
"kontakt beschränkungen oder der
gastronomie ist die wahrscheinlichkeit",00:58:40.470,00:58:44.809
"dass wir richtig liegen um ein
vielfaches höher als wenn ein einzelner",00:58:44.809,00:58:49.950
"das kommando hat und entscheidet wir
sind als deutschland nicht nur gut",00:58:49.950,00:58:55.380
"bisher durch diese krise gekommen
sondern wir sind in vielen vielen vielen",00:58:55.380,00:59:00.359
"vielen dingen der fels der brandung in
europa und in der welt deswegen nerven",00:59:00.359,00:59:06.539
"behalten wir werden sicherlich auch in
zukunft den ein oder anderen fehler",00:59:06.539,00:59:10.559
"machen dann müssen wir ihn korrigieren
aber wenn wir so vernünftig",00:59:10.559,00:59:14.490
"weiterarbeiten wie wir es in der
vergangenheit getan haben werden wir",00:59:14.490,00:59:18.420
"auch gut durch diese zeit kommen all
denen die dazu einen beitrag leisten ein",00:59:18.420,00:59:22.710
"herzliches dankeschön ihnen alles gute
glück ich mir jetzt doch noch eine ganz",00:59:22.710,00:59:29.069
"aktuelle frage rein gekommen vielleicht
eine ganz kurze anderes noch nehmen sie",00:59:29.069,00:59:32.670
"mitarbeiter des sicherheitsdienstes mit
in die liste der systemrelevanten berufe",00:59:32.670,00:59:36.539
"auf können wir machen alles klar
damit verabschieden wir uns danke für",00:59:36.539,00:59:40.619
ihre fragen,00:59:40.619,00:59:43.130
