text,start,stop
"C112.564,30.233,114.734,30.079,117.06,30.079z
M115.975,60.468c11.318,0,19.38-6.202,19.38-18.142",00:28:47.370,00:28:48.370
"c0-12.093-6.821-17.209-17.831-17.209c-5.737,0-10.852,0.155-10.852,0.155v35.041C106.672,60.313,111.014,60.468,115.975,60.468z""/&gt;
&lt;path style=""fill-rule:evenodd;clip-rule:evenodd;fill:#FFFFFF;""",00:28:48.370,00:28:49.370
"d=""M59.535,59.753V17.153l-42.72,15.381v10.63l14.16-5.153v31.971
L59.535,59.753z M42.56,0c23.411,0,42.48,19.005,42.48,42.518c0,23.517-19.069,42.521-42.48,42.521C19.067,85.039,0,66.035,0,42.518",00:28:49.370,00:28:50.370
"C0,19.005,19.067,0,42.56,0z""/&gt;
&lt;/symbol&gt;",00:28:50.370,00:28:51.370
"&lt;/svg&gt;
&lt;h1 class=""radiotv-headline""&gt;&lt;span&gt;Radio &amp;amp;",00:28:51.370,00:28:52.370
"Fernsehen&lt;/span&gt;&lt;/h1&gt;
&lt;div class=""radiotv-bg group""&gt;",00:28:52.370,00:28:53.370
"&lt;div class=""module w100 radiotvbox"" data-color=""col9""&gt;
&lt;div class=""module w33 playablestream""&gt;",00:28:53.370,00:28:54.370
"&lt;div class=""modulepadding""&gt;
&lt;div class=""teaserimage playerframe nb40""&gt;",00:28:54.370,00:28:55.370
"&lt;/div&gt;
&lt;div class=""teaser tvschedule""&gt;",00:28:55.370,00:28:56.370
"&lt;div class=""teaserpadding""&gt;
&lt;a href=""https://www.ndr.de/fernsehen/livestream/index.html""",00:28:56.370,00:28:57.370
"class=""button livestreamlink"" style=""float:right;
position: static;""&gt;TV-Livestream starten&lt;/a&gt;",00:28:57.370,00:28:58.370
"&lt;div class=""streamselect""&gt;
&lt;a href=""https://www.ndr.de/fernsehen/livestream/livestream217.html""",00:28:58.370,00:28:59.370
"class=""button active""&gt;Niedersachsen&lt;/a&gt;
&lt;a href=""https://www.ndr.de/fernsehen/livestream/livestream221.html""",00:28:59.370,00:29:00.370
"class=""button""&gt;Mecklenburg-Vorpommern&lt;/a&gt;
&lt;a href=""https://www.ndr.de/fernsehen/livestream/livestream219.html""",00:29:00.370,00:29:01.370
"class=""button""&gt;Schleswig-Holstein&lt;/a&gt;
&lt;a href=""https://www.ndr.de/fernsehen/livestream/livestream223.html""",00:29:01.370,00:29:02.370
"class=""button"" style=""margin-right: 0;""&gt;Hamburg&lt;/a&gt;
&lt;/div&gt;",00:29:02.370,00:29:03.370
"&lt;p class=""subline"" style=""cursor: pointer;""&gt;seit
11:00 Uhr im NDR Fernsehen:&lt;/p&gt;",00:29:03.370,00:29:04.370
"&lt;h2&gt;&lt;a href=""/fernsehen/sendungen/hallo_niedersachsen/Hallo-Niedersachsen,sendung1028798.html""
title=""Hallo Niedersachsen"" &gt;Hallo Niedersachsen&lt;/a&gt;&lt;/h2&gt;",00:29:04.370,00:29:05.370
"&lt;/div&gt;
&lt;/div&gt;",00:29:05.370,00:29:06.370
"&lt;/div&gt;
&lt;/div&gt;",00:29:06.370,00:29:07.370
"&lt;div class=""module w66""&gt;
&lt;div class=""module w50 wellenlogos radiologoboxmini""&gt;",00:29:07.370,00:29:08.370
"&lt;div class=""modulepadding""&gt;
&lt;div class=""markenlogo ndr1niedersachsen w33""&gt;",00:29:08.370,00:29:09.370
"&lt;div class=""logopadding""&gt;
&lt;a href=""/ndr1niedersachsen/"" title=""zur Homepage",00:29:09.370,00:29:10.370
"von NDR 1 Niedersachsen""&gt;
&lt;span class=""horizon""&gt;&lt;/span&gt;",00:29:10.370,00:29:11.370
"&lt;span class=""logo""&gt;
&lt;svg xmlns=""http://www.w3.org/2000/svg""&gt;",00:29:11.370,00:29:12.370
"&lt;use xmlns:xlink=""http://www.w3.org/1999/xlink""
xlink:href=""#logo_ndr1niedersachsen""&gt;&lt;/use&gt;",00:29:12.370,00:29:13.370
"&lt;/svg&gt;
&lt;!--[if lt IE 9]&gt;",00:29:13.370,00:29:14.370
"&lt;img src=""/resources/images/logos/wellen_sprite_radioseite_140.png""
alt=""Logo NDR 1 Niedersachsen""&gt;",00:29:14.370,00:29:15.370
"&lt;![endif]--&gt;
&lt;/span&gt;",00:29:15.370,00:29:16.370
"&lt;/a&gt;
&lt;/div&gt;",00:29:16.370,00:29:17.370
"&lt;/div&gt;
&lt;div class=""markenlogo ndr1radiomv w33""&gt;",00:29:17.370,00:29:18.370
"&lt;div class=""logopadding""&gt;
&lt;a href=""/radiomv/"" title=""zur Homepage von",00:29:18.370,00:29:19.370
"NDR 1 Radio MV""&gt;
&lt;span class=""horizon""&gt;&lt;/span&gt;",00:29:19.370,00:29:20.370
"&lt;span class=""logo""&gt;
&lt;svg xmlns=""http://www.w3.org/2000/svg""&gt;",00:29:20.370,00:29:21.370
"&lt;use xmlns:xlink=""http://www.w3.org/1999/xlink""
xlink:href=""#logo_ndr1radiomv""&gt;&lt;/use&gt;",00:29:21.370,00:29:22.370
"&lt;/svg&gt;
&lt;!--[if lt IE 9]&gt;",00:29:22.370,00:29:23.370
"&lt;img src=""/resources/images/logos/wellen_sprite_radioseite_140.png""
alt=""Logo NDR 1 Radio MV""&gt;",00:29:23.370,00:29:24.370
"&lt;![endif]--&gt;
&lt;/span&gt;",00:29:24.370,00:29:25.370
"&lt;/a&gt;
&lt;/div&gt;",00:29:25.370,00:29:26.370
"&lt;/div&gt;
&lt;div class=""markenlogo ndr1wellenord w33""&gt;",00:29:26.370,00:29:27.370
"&lt;div class=""logopadding""&gt;
&lt;a href=""/wellenord/"" title=""zur Homepage",00:29:27.370,00:29:28.370
"von NDR 1 Welle Nord""&gt;
&lt;span class=""horizon""&gt;&lt;/span&gt;",00:29:28.370,00:29:29.370
"&lt;span class=""logo""&gt;
&lt;svg xmlns=""http://www.w3.org/2000/svg""&gt;",00:29:29.370,00:29:30.370
"&lt;use xmlns:xlink=""http://www.w3.org/1999/xlink""
xlink:href=""#logo_ndr1wellenord""&gt;&lt;/use&gt;",00:29:30.370,00:29:31.370
"&lt;/svg&gt;
&lt;!--[if lt IE 9]&gt;",00:29:31.370,00:29:32.370
"&lt;img src=""/resources/images/logos/wellen_sprite_radioseite_140.png""
alt=""Logo NDR 1 Welle Nord""&gt;",00:29:32.370,00:29:33.370
"&lt;![endif]--&gt;
&lt;/span&gt;",00:29:33.370,00:29:34.370
"&lt;/a&gt;
&lt;/div&gt;",00:29:34.370,00:29:35.370
"&lt;/div&gt;
&lt;div class=""markenlogo ndr903 w33""&gt;",00:29:35.370,00:29:36.370
"&lt;div class=""logopadding""&gt;
&lt;a href=""/903/"" title=""zur Homepage von NDR",00:29:36.370,00:29:37.370
"90,3""&gt;
&lt;span class=""horizon""&gt;&lt;/span&gt;",00:29:37.370,00:29:38.370
"&lt;span class=""logo""&gt;
&lt;svg xmlns=""http://www.w3.org/2000/svg""&gt;",00:29:38.370,00:29:39.370
"&lt;use xmlns:xlink=""http://www.w3.org/1999/xlink""
xlink:href=""#logo_ndr903""&gt;&lt;/use&gt;",00:29:39.370,00:29:40.370
"&lt;/svg&gt;
&lt;!--[if lt IE 9]&gt;",00:29:40.370,00:29:41.370
"&lt;img src=""/resources/images/logos/wellen_sprite_radioseite_140.png""
alt=""Logo NDR 90,3""&gt;",00:29:41.370,00:29:42.370
"&lt;![endif]--&gt;
&lt;/span&gt;",00:29:42.370,00:29:43.370
"&lt;/a&gt;
&lt;/div&gt;",00:29:43.370,00:29:44.370
"&lt;/div&gt;
&lt;div class=""markenlogo ndr2 w33""&gt;",00:29:44.370,00:29:45.370
"&lt;div class=""logopadding""&gt;
&lt;a href=""/ndr2/"" title=""zur Homepage von NDR",00:29:45.370,00:29:46.370
"2""&gt;
&lt;span class=""horizon""&gt;&lt;/span&gt;",00:29:46.370,00:29:47.370
"&lt;span class=""logo""&gt;
&lt;svg xmlns=""http://www.w3.org/2000/svg""&gt;",00:29:47.370,00:29:48.370
"&lt;use xmlns:xlink=""http://www.w3.org/1999/xlink""
xlink:href=""#logo_ndr2""&gt;&lt;/use&gt;",00:29:48.370,00:29:49.370
"&lt;/svg&gt;
&lt;!--[if lt IE 9]&gt;",00:29:49.370,00:29:50.370
"&lt;img src=""/resources/images/logos/wellen_sprite_radioseite_140.png""
alt=""Logo NDR 2""&gt;",00:29:50.370,00:29:51.370
"&lt;![endif]--&gt;
&lt;/span&gt;",00:29:51.370,00:29:52.370
"&lt;/a&gt;
&lt;/div&gt;",00:29:52.370,00:29:53.370
"&lt;/div&gt;
&lt;div class=""markenlogo ndrkultur w33""&gt;",00:29:53.370,00:29:54.370
"&lt;div class=""logopadding""&gt;
&lt;a href=""/ndrkultur/"" title=""zur Homepage",00:29:54.370,00:29:55.370
"von NDR Kultur""&gt;
&lt;span class=""horizon""&gt;&lt;/span&gt;",00:29:55.370,00:29:56.370
"&lt;span class=""logo""&gt;
&lt;svg xmlns=""http://www.w3.org/2000/svg""&gt;",00:29:56.370,00:29:57.370
"&lt;use xmlns:xlink=""http://www.w3.org/1999/xlink""
xlink:href=""#logo_ndrkultur""&gt;&lt;/use&gt;",00:29:57.370,00:29:58.370
"&lt;/svg&gt;
&lt;!--[if lt IE 9]&gt;",00:29:58.370,00:29:59.370
"&lt;img src=""/resources/images/logos/wellen_sprite_radioseite_140.png""
alt=""Logo NDR Kultur""&gt;",00:29:59.370,00:30:00.370
"&lt;![endif]--&gt;
&lt;/span&gt;",00:30:00.370,00:30:01.370
"&lt;/a&gt;
&lt;/div&gt;",00:30:01.370,00:30:02.370
"&lt;/div&gt;
&lt;div class=""markenlogo ndrinfo w33""&gt;",00:30:02.370,00:30:03.370
"&lt;div class=""logopadding""&gt;
&lt;a href=""/info/"" title=""zur Homepage von NDR",00:30:03.370,00:30:04.370
"Info""&gt;
&lt;span class=""horizon""&gt;&lt;/span&gt;",00:30:04.370,00:30:05.370
"&lt;span class=""logo""&gt;
&lt;svg xmlns=""http://www.w3.org/2000/svg""&gt;",00:30:05.370,00:30:06.370
"&lt;use xmlns:xlink=""http://www.w3.org/1999/xlink""
xlink:href=""#logo_ndrinfo""&gt;&lt;/use&gt;",00:30:06.370,00:30:07.370
"&lt;/svg&gt;
&lt;!--[if lt IE 9]&gt;",00:30:07.370,00:30:08.370
"&lt;img src=""/resources/images/logos/wellen_sprite_radioseite_140.png""
alt=""Logo NDR Info""&gt;",00:30:08.370,00:30:09.370
"&lt;![endif]--&gt;
&lt;/span&gt;",00:30:09.370,00:30:10.370
"&lt;/a&gt;
&lt;/div&gt;",00:30:10.370,00:30:11.370
"&lt;/div&gt;
&lt;div class=""markenlogo njoy w33""&gt;",00:30:11.370,00:30:12.370
"&lt;div class=""logopadding""&gt;
&lt;a href=""http://www.n-joy.de/"" title=""zur",00:30:12.370,00:30:13.370
"Homepage von N-JOY""&gt;
&lt;span class=""horizon""&gt;&lt;/span&gt;",00:30:13.370,00:30:14.370
"&lt;span class=""logo""&gt;
&lt;svg xmlns=""http://www.w3.org/2000/svg""&gt;",00:30:14.370,00:30:15.370
"&lt;use xmlns:xlink=""http://www.w3.org/1999/xlink""
xlink:href=""#logo_njoy""&gt;&lt;/use&gt;",00:30:15.370,00:30:16.370
"&lt;/svg&gt;
&lt;!--[if lt IE 9]&gt;",00:30:16.370,00:30:17.370
"&lt;img src=""/resources/images/logos/wellen_sprite_radioseite_140.png""
alt=""Logo N-JOY""&gt;",00:30:17.370,00:30:18.370
"&lt;![endif]--&gt;
&lt;/span&gt;",00:30:18.370,00:30:19.370
"&lt;/a&gt;
&lt;/div&gt;",00:30:19.370,00:30:20.370
"&lt;/div&gt;
&lt;div class=""markenlogo ndrinfospezial w33""&gt;",00:30:20.370,00:30:21.370
"&lt;div class=""logopadding""&gt;
&lt;a href=""/infospezial/"" title=""zur Homepage",00:30:21.370,00:30:22.370
"von NDR Info Spezial""&gt;
&lt;span class=""horizon""&gt;&lt;/span&gt;",00:30:22.370,00:30:23.370
"&lt;span class=""logo""&gt;
&lt;svg xmlns=""http://www.w3.org/2000/svg""&gt;",00:30:23.370,00:30:24.370
"&lt;use xmlns:xlink=""http://www.w3.org/1999/xlink""
xlink:href=""#logo_ndrinfospezial""&gt;&lt;/use&gt;",00:30:24.370,00:30:25.370
"&lt;/svg&gt;
&lt;!--[if lt IE 9]&gt;",00:30:25.370,00:30:26.370
"&lt;img src=""/resources/images/logos/wellen_sprite_radioseite_140.png""
alt=""Logo NDR Info Spezial""&gt;",00:30:26.370,00:30:27.370
"&lt;![endif]--&gt;
&lt;/span&gt;",00:30:27.370,00:30:28.370
"&lt;/a&gt;
&lt;/div&gt;",00:30:28.370,00:30:29.370
"&lt;/div&gt;
&lt;div class=""markenlogo ndrblue w33""&gt;",00:30:29.370,00:30:30.370
"&lt;div class=""logopadding""&gt;
&lt;a href=""/ndrblue/"" title=""zur Homepage von",00:30:30.370,00:30:31.370
"NDR Blue""&gt;
&lt;span class=""horizon""&gt;&lt;/span&gt;",00:30:31.370,00:30:32.370
"&lt;span class=""logo""&gt;
&lt;svg xmlns=""http://www.w3.org/2000/svg""&gt;",00:30:32.370,00:30:33.370
"&lt;use xmlns:xlink=""http://www.w3.org/1999/xlink""
xlink:href=""#logo_ndrblue""&gt;&lt;/use&gt;",00:30:33.370,00:30:34.370
"&lt;/svg&gt;
&lt;!--[if lt IE 9]&gt;",00:30:34.370,00:30:35.370
"&lt;img src=""/resources/images/logos/wellen_sprite_radioseite_140.png""
alt=""Logo NDR Blue""&gt;",00:30:35.370,00:30:36.370
"&lt;![endif]--&gt;
&lt;/span&gt;",00:30:36.370,00:30:37.370
"&lt;/a&gt;
&lt;/div&gt;",00:30:37.370,00:30:38.370
"&lt;/div&gt;
&lt;div class=""markenlogo ndrplus w33""&gt;",00:30:38.370,00:30:39.370
"&lt;div class=""logopadding""&gt;
&lt;a href=""/ndrplus/"" title=""zur Homepage von",00:30:39.370,00:30:40.370
"NDR Plus""&gt;
&lt;span class=""horizon""&gt;&lt;/span&gt;",00:30:40.370,00:30:41.370
"&lt;span class=""logo""&gt;
&lt;svg xmlns=""http://www.w3.org/2000/svg""&gt;",00:30:41.370,00:30:42.370
"&lt;use xmlns:xlink=""http://www.w3.org/1999/xlink""
xlink:href=""#logo_ndrplus""&gt;&lt;/use&gt;",00:30:42.370,00:30:43.370
"&lt;/svg&gt;
&lt;!--[if lt IE 9]&gt;",00:30:43.370,00:30:44.370
"&lt;img src=""/resources/images/logos/wellen_sprite_radioseite_140.png""
alt=""Logo NDR Plus""&gt;",00:30:44.370,00:30:45.370
"&lt;![endif]--&gt;
&lt;/span&gt;",00:30:45.370,00:30:46.370
"&lt;/a&gt;
&lt;/div&gt;",00:30:46.370,00:30:47.370
"&lt;/div&gt;
&lt;div class=""markenlogo dummy w33""&gt;",00:30:47.370,00:30:48.370
"&lt;div class=""logopadding""&gt;
&lt;/div&gt;",00:30:48.370,00:30:49.370
"&lt;/div&gt;
&lt;/div&gt;",00:30:49.370,00:30:50.370
"&lt;/div&gt;
&lt;div class=""module w50""&gt;",00:30:50.370,00:30:51.370
"&lt;div class=""module""&gt;
&lt;div class=""modulepadding""&gt;",00:30:51.370,00:30:52.370
"&lt;div class=""tsbox list""&gt;
&lt;div class=""boxhead""&gt;tagesschau.de&lt;/div&gt;",00:30:52.370,00:30:53.370
"&lt;div class=""teaser ""&gt;
&lt;div class=""teaserpadding""&gt;",00:30:53.370,00:30:54.370
"&lt;h2 class=""topnews""&gt;
&lt;a href=""http://www.tagesschau.de/inland/kabinett-fleischindustrie-arbeitsbedingungen-103.html""",00:30:54.370,00:30:55.370
"title=""Zum externen Artikel: Kabinett: strenge
Regeln und Verbote für Fleischbranche"" target=""_blank""&gt;Kabinett:",00:30:55.370,00:30:56.370
"strenge Regeln und Verbote für Fleischbranche&lt;/a&gt;
&lt;/h2&gt;",00:30:56.370,00:30:57.370
"&lt;h2 class=""morenews""&gt;
&lt;a href=""http://www.tagesschau.de/mehr/faktenfinder/fleischpreise-107.html""",00:30:57.370,00:30:58.370
"title=""Zum externen Artikel: Missstände in
Schlachthöfen: Wie der Preis für Fleisch",00:30:58.370,00:30:59.370
"entsteht"" target=""_blank""&gt;Missstände in Schlachthöfen:
Wie der Preis für Fleisch entsteht&lt;/a&gt;",00:30:59.370,00:31:00.370
"&lt;/h2&gt;
&lt;h2 class=""morenews""&gt;",00:31:00.370,00:31:01.370
"&lt;a href=""http://www.tagesschau.de/inland/lohnersatz-101.html""
title=""Zum externen Artikel: Bis zu 20 Wochen",00:31:01.370,00:31:02.370
"Lohnersatz für Eltern"" target=""_blank""&gt;Bis
zu 20 Wochen Lohnersatz für Eltern&lt;/a&gt;",00:31:02.370,00:31:03.370
"&lt;/h2&gt;
&lt;h2 class=""ts100""&gt;",00:31:03.370,00:31:04.370
"&lt;a title=""Zum externen Video: Tagesschau in
100 Sekunden"" href=""https://www.tagesschau.de/tagesschau24/""&gt;Tagesschau",00:31:04.370,00:31:05.370
"in 100 Sekunden&lt;/a&gt;
&lt;/h2&gt;",00:31:05.370,00:31:06.370
"&lt;/div&gt;
&lt;/div&gt;",00:31:06.370,00:31:07.370
"&lt;/div&gt;
&lt;/div&gt;",00:31:07.370,00:31:08.370
"&lt;/div&gt;
&lt;/div&gt;",00:31:08.370,00:31:09.370
"&lt;/div&gt;
&lt;/div&gt;",00:31:09.370,00:31:10.370
"&lt;/div&gt;
&lt;/section&gt;",00:31:10.370,00:31:11.370
"&lt;section class=""w100"" &gt;
&lt;h1&gt;",00:31:11.370,00:31:12.370
"&lt;a href=""/nachrichten/info/index.html"" title=""Nachrichten""&gt;
&lt;span&gt;Nachrichten&lt;/span&gt;",00:31:12.370,00:31:13.370
"&lt;/a&gt;
&lt;/h1&gt;",00:31:13.370,00:31:14.370
"&lt;div class=""module w33 shortened"" data-color=col1&gt;
&lt;div class=""modulepadding""&gt;",00:31:14.370,00:31:15.370
"&lt;div class=""teaser"" data-sophora=""himmelfahrt182""
&gt;",00:31:15.370,00:31:16.370
"&lt;div class=""teaserimage""&gt;
&lt;div class=""image-container landscape""&gt;",00:31:16.370,00:31:17.370
"&lt;noscript data-basename=""/nachrichten/niedersachsen/osnabrueck_emsland/wetterbild11268_v-einspaltig.jpg""
data-alt=""Liegestühle stehen am Ufer des",00:31:17.370,00:31:18.370
"Dümmer Sees. &amp;copy; NDR Foto: Uwe Georgi""
data-title=""Liegestühle stehen am Ufer des",00:31:18.370,00:31:19.370
"Dümmer Sees."" data-type=""contentklein,contentgross,contentxl,einspaltig,zweispaltig,vierspaltig,thumbnailgross,anderthalbspaltig,fullhd""&gt;
&lt;img src=""/nachrichten/niedersachsen/osnabrueck_emsland/wetterbild11268_v-einspaltig.jpg""",00:31:19.370,00:31:20.370
"data-type=""contentklein,contentgross,contentxl,einspaltig,zweispaltig,vierspaltig,thumbnailgross,anderthalbspaltig,fullhd""
alt=""Liegestühle stehen am Ufer des Dümmer",00:31:20.370,00:31:21.370
"Sees. &amp;copy; NDR Foto: Uwe Georgi"" title=""Liegestühle
stehen am Ufer des Dümmer Sees."" class=""img",00:31:21.370,00:31:22.370
"resize"" /&gt;
&lt;/noscript&gt;",00:31:22.370,00:31:23.370
"&lt;/div&gt;
&lt;div class=""textpadding""&gt;&lt;span class=""icon",00:31:23.370,00:31:24.370
"icon_video""&gt;&lt;/span&gt;&lt;/div&gt;
&lt;div class=""textpadding left""&gt;&lt;span class=""icon",00:31:24.370,00:31:25.370
"""&gt;&lt;/span&gt;NDR Info&lt;/div&gt;
&lt;/div&gt;",00:31:25.370,00:31:26.370
"&lt;div class=""teaserpadding""&gt;
&lt;h2&gt;",00:31:26.370,00:31:27.370
"&lt;a href=""/nachrichten/info/Himmelfahrt-Sonniges-Wetter-viel-Verkehr-erwartet,himmelfahrt182.html""
title=""Zum Artikel: Himmelfahrt: Sonne und",00:31:27.370,00:31:28.370
"Staus erwartet"" &gt;
Himmelfahrt: Sonne und Staus erwartet",00:31:28.370,00:31:29.370
"&lt;/a&gt;
&lt;/h2&gt;",00:31:29.370,00:31:30.370
"&lt;div class=""teasertext""&gt;
&lt;div class=""subline show""&gt;NDR Info&lt;/div&gt;",00:31:30.370,00:31:31.370
"&lt;/div&gt;
&lt;/div&gt;",00:31:31.370,00:31:32.370
"&lt;/div&gt;
&lt;/div&gt;",00:31:32.370,00:31:33.370
"&lt;/div&gt;
&lt;div class=""module w33 shortened"" data-color=col7&gt;",00:31:33.370,00:31:34.370
"&lt;div class=""modulepadding""&gt;
&lt;div class=""teaser"" data-sophora=""vw5390""",00:31:34.370,00:31:35.370
"&gt;
&lt;div class=""teaserimage""&gt;",00:31:35.370,00:31:36.370
"&lt;div class=""image-container landscape""&gt;
&lt;noscript data-basename=""/nachrichten/niedersachsen/vw4274_v-einspaltig.jpg""",00:31:36.370,00:31:37.370
"data-alt=""Herbert Diess (links), Vorstandsvorsitzender
der Volkswagen AG, und Hans Dieter Pötsch,",00:31:37.370,00:31:38.370
"Vorsitzender des Aufsichtsrates, stehen bei
der Hauptversammlung 2018 der Volkswagen AG",00:31:38.370,00:31:39.370
"auf dem Berliner Messegelände auf der Bühne
&amp;copy; dpa-Bildfunk Foto: Bernd von Jutrczenka/dpa""",00:31:39.370,00:31:40.370
"data-title=""Herbert Diess (links), Vorstandsvorsitzender
der Volkswagen AG, und Hans Dieter Pötsch,",00:31:40.370,00:31:41.370
"Vorsitzender des Aufsichtsrates, stehen bei
der Hauptversammlung 2018 der Volkswagen AG",00:31:41.370,00:31:42.370
"auf dem Berliner Messegelände auf der Bühne""
data-type=""contentklein,contentgross,contentxl,einspaltig,zweispaltig,vierspaltig,thumbnailgross,anderthalbspaltig""&gt;",00:31:42.370,00:31:43.370
"&lt;img src=""/nachrichten/niedersachsen/vw4274_v-einspaltig.jpg""
data-type=""contentklein,contentgross,contentxl,einspaltig,zweispaltig,vierspaltig,thumbnailgross,anderthalbspaltig""",00:31:43.370,00:31:44.370
"alt=""Herbert Diess (links), Vorstandsvorsitzender
der Volkswagen AG, und Hans Dieter Pötsch,",00:31:44.370,00:31:45.370
"Vorsitzender des Aufsichtsrates, stehen bei
der Hauptversammlung 2018 der Volkswagen AG",00:31:45.370,00:31:46.370
"auf dem Berliner Messegelände auf der Bühne
&amp;copy; dpa-Bildfunk Foto: Bernd von Jutrczenka/dpa""",00:31:46.370,00:31:47.370
"title=""Herbert Diess (links), Vorstandsvorsitzender
der Volkswagen AG, und Hans Dieter Pötsch,",00:31:47.370,00:31:48.370
"Vorsitzender des Aufsichtsrates, stehen bei
der Hauptversammlung 2018 der Volkswagen AG",00:31:48.370,00:31:49.370
"auf dem Berliner Messegelände auf der Bühne""
class=""img resize"" /&gt;",00:31:49.370,00:31:50.370
"&lt;/noscript&gt;
&lt;/div&gt;",00:31:50.370,00:31:51.370
"&lt;div class=""textpadding""&gt;&lt;span class=""icon
icon_video""&gt;&lt;/span&gt;&lt;/div&gt;",00:31:51.370,00:31:52.370
"&lt;/div&gt;
&lt;div class=""teaserpadding""&gt;",00:31:52.370,00:31:53.370
"&lt;h2&gt;
&lt;a href=""/nachrichten/niedersachsen/braunschweig_harz_goettingen/Verfahren-gegen-VW-Spitze-soll-eingestellt-werden,vw5390.html""",00:31:53.370,00:31:54.370
"title=""Zum Artikel: Verfahren gegen VW-Spitze
soll eingestellt werden"" &gt;",00:31:54.370,00:31:55.370
"Verfahren gegen VW-Spitze soll eingestellt
werden",00:31:55.370,00:31:56.370
"&lt;/a&gt;
&lt;/h2&gt;",00:31:56.370,00:31:57.370
"&lt;div class=""teasertext""&gt;
&lt;/div&gt;",00:31:57.370,00:31:58.370
"&lt;/div&gt;
&lt;/div&gt;",00:31:58.370,00:31:59.370
"&lt;/div&gt;
&lt;/div&gt;",00:31:59.370,00:32:00.370
"&lt;div class=""module w33 shortened"" data-color=col2&gt;
&lt;div class=""modulepadding""&gt;",00:32:00.370,00:32:01.370
"&lt;div class=""teaser"" data-sophora=""bienen880""
&gt;",00:32:01.370,00:32:02.370
"&lt;div class=""teaserimage""&gt;
&lt;div class=""image-container landscape""&gt;",00:32:02.370,00:32:03.370
"&lt;noscript data-basename=""/nachrichten/niedersachsen/hannover_weser-leinegebiet/weltbienentag108_v-einspaltig.jpg""
data-alt=""Eine Biene fliegt eine Blüte an.",00:32:03.370,00:32:04.370
"&amp;copy; dpa-Bildfunk Foto: Julian Stratenschulte""
data-title=""Eine Biene fliegt eine Blüte",00:32:04.370,00:32:05.370
"an."" data-type=""contentklein,contentgross,contentxl,einspaltig,zweispaltig,vierspaltig,thumbnailgross,anderthalbspaltig,fullhd""&gt;
&lt;img src=""/nachrichten/niedersachsen/hannover_weser-leinegebiet/weltbienentag108_v-einspaltig.jpg""",00:32:05.370,00:32:06.370
"data-type=""contentklein,contentgross,contentxl,einspaltig,zweispaltig,vierspaltig,thumbnailgross,anderthalbspaltig,fullhd""
alt=""Eine Biene fliegt eine Blüte an. &amp;copy;",00:32:06.370,00:32:07.370
"dpa-Bildfunk Foto: Julian Stratenschulte""
title=""Eine Biene fliegt eine Blüte an.""",00:32:07.370,00:32:08.370
"class=""img resize"" /&gt;
&lt;/noscript&gt;",00:32:08.370,00:32:09.370
"&lt;/div&gt;
&lt;div class=""textpadding""&gt;&lt;span class=""icon",00:32:09.370,00:32:10.370
"icon_video""&gt;&lt;/span&gt;&lt;/div&gt;
&lt;/div&gt;",00:32:10.370,00:32:11.370
"&lt;div class=""teaserpadding""&gt;
&lt;h2&gt;",00:32:11.370,00:32:12.370
"&lt;a href=""/nachrichten/niedersachsen/hannover_weser-leinegebiet/Umweltschuetzer-warnen-vor-grossem-Bienensterben,bienen880.html""
title=""Zum Artikel: Umweltschützer warnen",00:32:12.370,00:32:13.370
"vor großem Bienensterben"" &gt;
Umweltschützer warnen vor großem Bienensterben",00:32:13.370,00:32:14.370
"&lt;/a&gt;
&lt;/h2&gt;",00:32:14.370,00:32:15.370
"&lt;div class=""teasertext""&gt;
&lt;/div&gt;",00:32:15.370,00:32:16.370
"&lt;/div&gt;
&lt;/div&gt;",00:32:16.370,00:32:17.370
"&lt;/div&gt;
&lt;/div&gt;",00:32:17.370,00:32:18.370
"&lt;/section&gt;
&lt;section class=""w100 svb "" &gt;",00:32:18.370,00:32:19.370
"&lt;div class=""svb-padding group""&gt;
&lt;div class=""module w33 svb"" data-color=col6&gt;",00:32:19.370,00:32:20.370
"&lt;div class=""modulepadding""&gt;
&lt;div class=""teaser"" data-sophora=""audio685122""",00:32:20.370,00:32:21.370
"&gt;
&lt;div class=""teaserimage""&gt;",00:32:21.370,00:32:22.370
"&lt;div class=""image-container landscape""&gt;
&lt;noscript data-basename=""/fernsehen/sendungen/markt/schweinefleisch198_v-einspaltig.jpg""",00:32:22.370,00:32:23.370
"data-alt=""Schweinehälften hängen in einem
Schlachthof. &amp;copy; colourbox "" data-title=""Schweinehälften",00:32:23.370,00:32:24.370
"hängen in einem Schlachthof."" data-type=""contentklein,contentgross,contentxl,einspaltig,zweispaltig,vierspaltig,thumbnailgross,anderthalbspaltig,fullhd""&gt;
&lt;img src=""/fernsehen/sendungen/markt/schweinefleisch198_v-einspaltig.jpg""",00:32:24.370,00:32:25.370
"data-type=""contentklein,contentgross,contentxl,einspaltig,zweispaltig,vierspaltig,thumbnailgross,anderthalbspaltig,fullhd""
alt=""Schweinehälften hängen in einem Schlachthof.",00:32:25.370,00:32:26.370
"&amp;copy; colourbox "" title=""Schweinehälften
hängen in einem Schlachthof."" class=""img",00:32:26.370,00:32:27.370
"resize"" /&gt;
&lt;/noscript&gt;",00:32:27.370,00:32:28.370
"&lt;/div&gt;
&lt;div class=""overlay""&gt;&lt;span class=""icon icon_audio""&gt;&lt;/span&gt;&lt;/div&gt;",00:32:28.370,00:32:29.370
